Depth,XRF/Hardness Sample #,Sample Location Quality,LWIR 1,LWIR 2,LWIR 3,LWIR 4,LWIR 5,LWIR 6,LWIR 7,LWIR 8,LWIR 9,LWIR 10,LWIR 11,LWIR 12,LWIR 13,LWIR 14,LWIR 15,LWIR 16,LWIR 17,LWIR 18,LWIR 19,LWIR 20,SWIR 1,SWIR 3,SWIR 4,SWIR 5,SWIR 6,SWIR 7,SWIR 8,SWIR 9,SWIR 10,SWIR 11,SWIR 12,SWIR 13,SWIR 14,SWIR 15,SWIR 16,SWIR 17,SWIR 18,SWIR 20,HLD,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ba,Pb,Th,U
20.089134,179,GOOD,0,0,0,44.44444444,0,0,0,0,0,11.11111111,0,33.33333333,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,33.33333333,11.11111111,0,0,44.44444444,0,0,0,0,0,0,801,0,2.3637,3.2294,30.7761,0.0719,0.5027,0,2.4293,5.8032,0.2096,0.0051,0,0.4223,1.3695,0.0006,0.0011,0.0005,0.0025,0.0007,0.0006,0,0.006,0.0056,0.0024,0.0288,0.0009,0.0013,0.0326,0,0,0.0006
20.197705,180,GOOD,0,0,0,0,0,0,0,0,0,44.44444444,0,11.11111111,22.22222222,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,768,0.1805,2.3903,3.0442,28.0676,0.076,0.5598,0,2.3163,6.0988,0.2346,0.0051,0.0034,0.4208,1.4672,0.0004,0.0016,0.0008,0.0022,0.0008,0.0005,0,0.0065,0.0069,0.0023,0.038,0.0009,0.0022,0.0513,0.0015,0,0.0008
20.282908,181,GOOD,0,0,0,0,0,0,0,0,0,77.77777778,0,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,55.55555556,0,0,0,0,0,33.33333333,0,0,0,0,694,0,2.0874,4.0576,27.5641,0.1052,0.7569,0,2.9423,4.0876,0.2925,0.0048,0.0046,0.3012,1.7498,0.0006,0.0019,0.0013,0.0032,0.0015,0.0006,0.0002,0.0093,0.006,0.0032,0.0314,0.0012,0.0018,0.019,0.0026,0.0007,0.0004
20.38471,182,GOOD,0,0,33.33333333,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,768,0,2.5469,3.9639,30.3845,0.0969,0.6939,0,2.9212,5.6898,0.2795,0.0036,0.0034,0.4385,1.7581,0.0008,0.0013,0.0011,0.0029,0.0009,0.0004,0.0002,0.0076,0.0058,0.0026,0.0361,0.0011,0.0019,0.029,0.0009,0.0011,0
20.489831,183,GOOD,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,88.88888889,0,0,0,0,850,0,2.0293,1.9183,27.7632,0.0657,0.3746,0,1.6312,6.9795,0.1434,0.0025,0,0.4981,1.0329,0.0003,0.0005,0,0.0017,0.0004,0.0002,0,0.0039,0.0057,0.002,0.0352,0.0005,0.002,0.0295,0,0,0.0003
20.584994,184,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,33.33333333,0,0,11.11111111,0,0,0,0,0,0,0,55.55555556,0,0,0,44.44444444,0,0,0,0,0,0,828,0,2.8956,3.2434,30.8247,0.0854,0.5361,0,2.5119,6.4613,0.2383,0.0051,0.0025,0.533,1.537,0.0006,0.0016,0.0011,0.0021,0.0007,0.0005,0,0.0063,0.0061,0.0024,0.0276,0.0009,0.0012,0.0197,0.0013,0.001,0.0006
20.673517,185,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,44.44444444,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,33.33333333,0,0,0,0,0,0,780,1.3497,1.87,2.8686,22.7978,0.0654,0.598,0,2.2766,3.9928,0.2367,0.0058,0.0043,0.328,1.4811,0.0002,0.001,0.0015,0.0033,0.0008,0.0005,0.0002,0.0081,0.0056,0.0027,0.0319,0.0008,0.0018,0.0242,0.0021,0.0006,0.0009
20.777532,186,GOOD,0,0,22.22222222,0,0,0,0,0,0,0,0,11.11111111,22.22222222,11.11111111,0,0,33.33333333,0,0,0,0,0,0,0,0,0,33.33333333,55.55555556,0,0,0,11.11111111,0,0,0,0,0,0,818,0.2849,2.3586,4.3728,28.5621,0.101,0.7637,0,3.2246,4.7418,0.2907,0.006,0.0037,0.3827,1.846,0.0007,0.0016,0.0014,0.003,0.0011,0.0004,0,0.0086,0.0057,0.0025,0.0272,0.0009,0.0016,0.0166,0.0011,0.0006,0.0005
20.872694,187,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,0,812,0,2.4732,4.002,33.4413,0.1248,0.6449,0,2.9249,5.215,0.2872,0.0035,0,0.4346,1.6121,0.0008,0.0017,0.0008,0.0024,0.0009,0.0005,0,0.0077,0.0058,0.0026,0.0341,0.001,0.0019,0.0196,0.0013,0.0007,0.0003
20.971176,188,GOOD,0,0,22.22222222,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,821,0,2.4421,3.2977,31.8393,0.1036,0.566,0,2.5968,6.007,0.2311,0.0027,0.0021,0.4949,1.47,0.0006,0.0011,0.001,0.0022,0.0008,0.0004,0,0.0059,0.0055,0.0025,0.0345,0.0011,0.0019,0.018,0,0,0
21.077404,189,GOOD,0,0,0,0,0,0,0,0,0,11.11111111,0,0,55.55555556,22.22222222,0,0,11.11111111,0,0,0,0,0,0,0,0,0,11.11111111,55.55555556,0,0,0,22.22222222,0,11.11111111,0,0,0,0,785,0,2.2133,3.7691,31.2594,0.1072,0.7416,0,2.7604,5.0616,0.2809,0.0019,0.0026,0.4135,1.648,0.0007,0.0014,0.0009,0.0025,0.001,0.0003,0,0.0073,0.0059,0.0026,0.0431,0.0015,0.0024,0.0184,0.0019,0.0006,0.0006
21.179206,190,GOOD,0,0,0,0,11.11111111,0,0,0,0,66.66666667,0,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,66.66666667,0,0,0,0,795,0,2.2628,2.4227,30.1029,0.0656,0.4423,0,2.0506,6.0304,0.1703,0.0065,0,0.4924,1.1599,0.0004,0.0012,0,0.0019,0.0005,0,0,0.0047,0.0058,0.0018,0.027,0.0007,0.0017,0.011,0.0023,0.0005,0.0009
21.273262,191,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,22.22222222,0,0,0,0,0,0,0,55.55555556,0,0,0,33.33333333,0,11.11111111,0,0,0,0,800,0,1.9589,4.4183,32.047,0.0964,0.711,0.027,3.2029,4.4162,0.2894,0.0044,0.0046,0.3611,1.6494,0.0007,0.0012,0.0011,0.0028,0.0014,0.0005,0,0.0086,0.0061,0.0028,0.0324,0.0009,0.0016,0.0301,0.0014,0.0009,0.0008
21.380596,192,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,816,0.3965,1.7719,5.2389,28.7851,0.1118,0.8776,0,3.6322,2.9357,0.3567,0.0061,0.0066,0.2374,1.9267,0.0007,0.0019,0.0017,0.0032,0.0016,0.0007,0,0.011,0.0057,0.0031,0.0353,0.0012,0.0021,0.0242,0.0022,0,0.0011
21.475759,193,GOOD,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,840,0,2.8601,3.171,32.6166,0.108,0.4554,0,2.3714,6.7262,0.2295,0.0037,0,0.65,1.4306,0.0006,0.0012,0.0004,0.002,0.0007,0.0002,0,0.0056,0.0057,0.0025,0.0253,0.0006,0.0014,0.0188,0.0011,0.0006,0.0003
21.570921,194,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,791,0,3.1528,2.7805,30.9064,0.0703,0.4164,0,2.1581,7.5,0.2107,0.0029,0.0014,0.7365,1.4406,0.0005,0.0014,0.0004,0.0019,0.0009,0.0002,0,0.0051,0.0058,0.0021,0.0236,0.0007,0.0012,0.0194,0.0014,0.0007,0.0006
21.683789,195,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,839,0,3.1533,2.7906,30.0578,0.1074,0.4332,0,2.1638,7.4291,0.2017,0.0046,0.0036,0.7366,1.4787,0.0005,0.0016,0.0004,0.0022,0.0006,0.0003,0.0003,0.0055,0.0059,0.0023,0.0238,0.0009,0.0012,0.0172,0,0.0004,0.0012
21.770099,196,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,795,0,2.4827,3.621,32.7512,0.1302,0.6162,0,2.6818,5.6443,0.2726,0.0016,0.0026,0.5184,1.5848,0.0007,0.0014,0.0004,0.0025,0.0009,0.0004,0.0002,0.0068,0.0062,0.0027,0.0346,0.0009,0.0018,0.0248,0.0012,0.0006,0
21.881859,197,GOOD,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,835,0,3.1714,2.6024,29.9104,0.079,0.4399,0,1.9392,8.8334,0.1938,0.0031,0.0024,0.8102,1.5093,0.0005,0.0018,0.0003,0.002,0.0005,0.0003,0,0.0049,0.0087,0.0023,0.0245,0.0008,0.0011,0.0162,0.001,0,0.0006
21.975915,198,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,824,0,3.1933,2.642,30.18,0.0819,0.387,0,2.0097,7.9376,0.2099,0.0043,0,0.8022,1.4255,0.0005,0.0014,0.0004,0.0028,0.0006,0.0004,0,0.0046,0.0061,0.0021,0.0244,0.0005,0.0009,0.0116,0,0,0.0007
22.07661,199,GOOD,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,11.11111111,0,0,0,794,0,2.9972,2.9708,33.1936,0.1018,0.4212,0,2.254,7.341,0.2032,0.0015,0.0053,0.7308,1.4089,0.0006,0.0015,0.0002,0.0019,0.0004,0.0003,0,0.0049,0.0058,0.0021,0.0224,0.0009,0.0013,0.0196,0.0008,0.001,0.0004
22.180625,200,GOOD,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,814,0,2.6357,2.9928,32.912,0.0882,0.4195,0,2.2763,6.0396,0.2182,0.0045,0.0014,0.5892,1.3067,0.0005,0.0013,0.0006,0.0019,0.0006,0.0003,0,0.0055,0.0063,0.0024,0.028,0.0007,0.0014,0.0138,0,0,0.0005
22.279107,201,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,861,0,2.5243,2.7837,31.7769,0.1002,0.3994,0,2.1422,6.2879,0.2064,0.0046,0.0026,0.6048,1.2877,0.0005,0.0013,0.002,0.0026,0.0009,0.0003,0,0.0052,0.006,0.0023,0.0258,0.0008,0.0014,0.0147,0,0,0.0005
22.383122,202,GOOD,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,859,0,2.3409,3.1024,32.9585,0.0946,0.445,0,2.3473,5.6177,0.2355,0.004,0.0019,0.5498,1.3177,0.0006,0.0007,0.0008,0.003,0.001,0.0004,0,0.0058,0.0061,0.0022,0.0258,0.0009,0.0015,0.0183,0.0009,0.0005,0
22.48603,203,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,862,0,2.5816,2.7572,32.3614,0.096,0.4148,0,2.1689,6.2118,0.2052,0.0059,0.0021,0.6048,1.287,0.0005,0.0015,0.0007,0.0028,0.0004,0.0004,0,0.0054,0.0059,0.0019,0.028,0.0007,0.0016,0.0188,0.001,0.001,0.0006
22.582299,204,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,849,0,2.8267,3.1259,33.9434,0.1028,0.4429,0,2.302,6.7439,0.2112,0.0036,0.0021,0.6572,1.384,0.0006,0.0016,0,0.002,0.001,0.0004,0,0.0055,0.006,0.002,0.0233,0.0007,0.0012,0.0165,0.0007,0,0.0005
22.680782,205,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,777,0,2.6598,3.0835,33.9419,0.102,0.4371,0,2.305,6.7483,0.2121,0.0049,0.0018,0.6581,1.3825,0.0006,0.0013,0.0005,0.0021,0.0006,0.0003,0.0002,0.0051,0.0061,0.0022,0.0236,0.0008,0.0013,0.0176,0.0011,0.0008,0.0005
22.78369,206,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,860,0,2.4206,2.8356,33.3676,0.0933,0.4152,0,2.2181,6.0661,0.2102,0.0045,0,0.5779,1.2484,0.0005,0.0013,0.0007,0.0018,0.0007,0.0005,0,0.0054,0.0063,0.0023,0.0304,0.0005,0.0015,0.0193,0,0,0
22.893387,207,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,810,0.4336,1.82,3.8462,28.5917,0.0956,0.7228,0.0103,2.8992,4.1267,0.2859,0.0061,0.0034,0.3923,1.7034,0.0006,0.0013,0.0027,0.0046,0.0011,0.0007,0,0.0084,0.0063,0.0028,0.0248,0.001,0.0011,0.0217,0.0012,0,0.0013
22.972458,208,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,77.77777778,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,840,0,2.4216,4.403,32.909,0.0993,0.6545,0,3.191,5.2034,0.2599,0.0053,0.004,0.5189,1.5579,0.0007,0.0015,0.0011,0.0048,0.0012,0.0003,0,0.008,0.0066,0.0024,0.0224,0.0008,0.0009,0.0224,0.001,0,0.0005
23.073802,209,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,44.44444444,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,11.11111111,0,0,0,0,781,0,2.5282,3.4534,34.3069,0.0925,0.5196,0,2.5478,6.4488,0.2143,0.0062,0.0018,0.6181,1.3544,0.0006,0.0012,0.0006,0.0029,0.0008,0.0001,0,0.0059,0.0072,0.0021,0.0222,0.0006,0.0014,0.0213,0.0016,0.0008,0.001
23.189624,210,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,846,0,3.2392,3.1897,31.671,0.0785,0.4665,0,2.2699,7.9082,0.2075,0.0025,0,0.8606,1.5179,0.0006,0.0014,0.0004,0.0079,0.0009,0.0004,0,0.0052,0.0066,0.0022,0.0179,0.0007,0.0012,0.0158,0,0.0008,0.0007
23.294309,211,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,838,0,2.9242,3.3596,30.4663,0.0819,0.5408,0.0211,2.4892,7.1947,0.2224,0.0033,0,0.8053,1.6193,0.0006,0.0022,0.0014,0.007,0.0007,0.0003,0.0002,0.0058,0.0071,0.0023,0.0193,0.0008,0.0011,0.02,0,0,0.0005
23.387857,212,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,825,0,2.0884,2.9077,30.8073,0.1011,0.5074,0.0477,2.2192,6.0754,0.2307,0.003,0.0018,0.6126,1.3968,0.0005,0.0014,0.0016,0.0083,0.0006,0.0002,0,0.0056,0.0065,0.0021,0.0265,0.0006,0.0014,0.0147,0,0.0004,0
23.495883,213,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,44.44444444,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,759,0,2.0258,4.0728,31.3523,0.0822,0.6204,0.0072,2.9975,4.694,0.2571,0.0041,0.0015,0.4665,1.595,0.0007,0.0013,0.0009,0.0065,0.0011,0.0002,0,0.0083,0.006,0.0025,0.0195,0.001,0.0008,0.0272,0.001,0.0003,0.0007
23.64957,215,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,22.22222222,0,0,44.44444444,0,0,22.22222222,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,796,0,2.1205,3.6096,31.8228,0.0807,0.539,0,2.6731,5.9482,0.2377,0.0035,0.0034,0.5357,1.4685,0.0006,0.0011,0.0011,0.0024,0.001,0.0004,0,0.0067,0.0059,0.0027,0.0232,0.0006,0.0012,0.0196,0,0.0007,0.0003
23.754255,216,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,780,0,2.3045,4.2477,32.2302,0.0936,0.6272,0,3.077,4.7222,0.3029,0.0043,0.0013,0.476,1.5742,0.0006,0.002,0.0009,0.0032,0.0014,0.0005,0.0002,0.0078,0.0061,0.0024,0.0254,0.0007,0.0013,0.0227,0.0009,0.001,0.0007
23.848917,217,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,785,0,2.1458,3.6282,30.9664,0.0876,0.5931,0,2.712,5.1385,0.2548,0.006,0.002,0.5236,1.5129,0.0005,0.002,0.0006,0.0073,0.0011,0.0005,0,0.0072,0.0062,0.0028,0.0269,0.0009,0.001,0.019,0,0,0.0008
23.950261,218,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,22.22222222,0,11.11111111,22.22222222,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,819,0,2.1258,3.9895,32.5529,0.1026,0.6143,0.0244,2.9412,4.9734,0.2639,0.0048,0.0017,0.4943,1.5409,0.0007,0.0014,0.0006,0.005,0.0012,0.0003,0,0.0074,0.0056,0.0026,0.026,0.0009,0.0011,0.0201,0,0.0005,0.0005
24.051605,219,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,22.22222222,0,0,0,0,0,0,0,0,0,0,66.66666667,33.33333333,0,0,0,0,0,0,0,0,0,0,843,0,2.4784,2.7696,31.0858,0.0804,0.4614,0.1392,2.2281,6.6849,0.1927,0.0026,0.0022,0.7092,1.3584,0.0005,0.0012,0.0015,0.0048,0.0008,0.0003,0,0.0054,0.0061,0.0021,0.0234,0.0006,0.0012,0.0211,0,0.0008,0.0009
24.142926,220,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,11.11111111,0,0,22.22222222,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,793,0,2.2133,3.5147,31.3219,0.1098,0.5627,0.0696,2.6101,5.8771,0.2368,0.0034,0,0.5918,1.501,0.0006,0.0013,0.0012,0.0038,0.001,0.0002,0,0.0068,0.0061,0.0022,0.0252,0.0008,0.0013,0.023,0.0016,0.0005,0
24.247611,221,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,834,0.4235,1.8131,3.1509,26.4352,0.0732,0.5511,0.0731,2.5671,4.6065,0.2304,0.0048,0.0028,0.4453,1.3581,0.0003,0.0018,0.0004,0.0091,0.0011,0.0005,0,0.0078,0.0062,0.0026,0.0234,0.0008,0.0016,0.0169,0.002,0.0008,0.0008
24.363433,222,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,797,0,2.046,4.5193,31.9413,0.1001,0.6749,0.022,3.2327,4.5567,0.2903,0.0045,0.0013,0.4472,1.5808,0.0008,0.001,0.0011,0.0022,0.0011,0.0004,0,0.0086,0.0071,0.0025,0.0201,0.0008,0.0011,0.0196,0.0015,0.0007,0.0005
24.479255,223,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,11.11111111,0,0,0,55.55555556,0,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,767,0,2.229,3.8579,34.1276,0.107,0.6783,0.0057,2.9001,5.7395,0.2699,0.0036,0.0036,0.519,1.4679,0.0007,0.0015,0.0005,0.0022,0.001,0.0004,0,0.0072,0.0072,0.0027,0.0305,0.0009,0.0017,0.0241,0.0012,0.001,0.001
24.558326,224,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,779,0,2.2119,3.5172,32.655,0.0858,0.736,0,2.7774,5.0691,0.2035,0.0048,0,0.4994,1.4453,0.0006,0.0012,0.0006,0.0014,0.0011,0.0002,0,0.007,0.0061,0.0021,0.0214,0.0007,0.0012,0.0238,0.0011,0.0007,0.0014
24.666352,225,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,812,0,3.0984,2.9008,31.5909,0.0933,0.542,0,2.2872,8.6076,0.2009,0.0019,0.0023,0.8516,1.2956,0.0005,0.0014,0.0006,0.0013,0.0006,0.0003,0,0.0047,0.0087,0.0019,0.0214,0.0005,0.001,0.0223,0,0,0
24.767696,226,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,22.22222222,0,0,55.55555556,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,756,0,2.0882,5.1289,32.2826,0.1006,0.8051,0,3.5821,3.8817,0.3232,0.0063,0.0044,0.4028,1.6443,0.0008,0.0012,0.0012,0.0068,0.0014,0.0003,0,0.0099,0.0057,0.0029,0.0285,0.0009,0.0014,0.027,0.0008,0.0004,0.0011
24.86904,227,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,803,0,2.4772,3.4049,34.4459,0.0939,0.4924,0,2.6024,5.9645,0.2,0.0025,0.0029,0.6149,1.3127,0.0006,0.0012,0,0.0062,0.0008,0.0003,0,0.0058,0.0061,0.0023,0.0217,0.0005,0.0013,0.0171,0,0,0
24.974839,228,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,773,0,2.3003,3.742,33.0904,0.1143,0.5719,0,2.8751,5.4504,0.246,0.0049,0.0026,0.5597,1.3624,0.0006,0.0012,0.0007,0.0028,0.0008,0.0004,0,0.007,0.0062,0.0023,0.0326,0.0009,0.0014,0.0174,0,0.0004,0.0008
25.091774,229,GOOD,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,840,0,2.7979,2.7063,32.4474,0.0818,0.4899,0,2.0822,7.3397,0.1834,0.0019,0,0.8302,1.3807,0.0005,0.0014,0.0005,0.0051,0.0005,0,0,0.0046,0.0057,0.0019,0.0201,0.0008,0.0007,0.017,0.0011,0,0.0004
25.190891,230,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,11.11111111,0,0,0,0,801,0,3.3462,2.0042,31.8702,0.0496,0.3768,0.1086,1.4847,10.5079,0.1254,0.0022,0,1.0863,1.1541,0.0004,0.0011,0.0004,0.0012,0,0.0002,0.0002,0.0025,0.0098,0.0013,0.0164,0.0005,0.001,0.0118,0,0,0
25.285553,231,GOOD,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,766,0,2.9186,3.5081,30.5333,0.0896,0.5888,0.0947,2.6241,7.2756,0.2393,0.0021,0.0031,0.8488,1.5787,0.0006,0.0016,0.0009,0.0074,0.0008,0.0005,0.0004,0.0061,0.0066,0.0023,0.0245,0.0005,0.001,0.0189,0,0.0007,0.0003
25.392465,232,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,33.33333333,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,815,0,2.4029,3.5396,31.218,0.0853,0.4904,0.0379,2.6103,6.1628,0.2201,0.0027,0,0.6966,1.4901,0.0006,0.0016,0,0.0072,0.0008,0.0003,0.0002,0.0063,0.0064,0.0024,0.0225,0.0007,0.0011,0.0219,0.0015,0.0006,0.0005
25.487127,233,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,756,0.1526,2.0267,4.6887,30.7738,0.088,0.8353,0,3.4399,3.8195,0.2787,0.0072,0.0066,0.4303,1.9786,0.0009,0.0014,0.0012,0.009,0.0013,0.0005,0.0002,0.0097,0.0057,0.0027,0.0197,0.0009,0.0008,0.0214,0.0012,0.0006,0.0005
25.590699,234,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,787,0,2.3147,3.3545,31.1202,0.0799,0.4921,0.0516,2.4954,5.8186,0.2266,0.0073,0,0.6579,1.4897,0.0005,0.0017,0.0008,0.0056,0.0007,0.0004,0,0.0058,0.0059,0.0021,0.0224,0.0008,0.0015,0.0258,0.0007,0,0.0004
25.704293,235,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,77.77777778,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,779,0.9733,1.9517,2.6509,26.4451,0.0728,0.4105,0.0069,2.1635,5.0964,0.1926,0.0047,0.0028,0.5376,1.2967,0.0003,0.0012,0.0006,0.0029,0.001,0.0004,0.0002,0.0061,0.0063,0.0021,0.0219,0.0007,0.0011,0.0187,0.0008,0.001,0
